Tree	-lnL	ti/tv ratio	p-inv	Site	-lnL
				608	1.65737008
				609	1.93308253
				610	5.38652589
				611	1.84636452
				612	1.65737008
				613	1.65737008
				614	8.90241860
				615	5.12894194
				616	1.84636452
				617	1.49878661
				618	1.65737008
				619	1.65737008
				620	1.49878661
				621	1.65737008
				622	1.65737008
				623	1.84636452
				624	1.84636452
				625	1.93308253
				626	1.93308253
				627	1.65737008
				628	1.84636452
				629	1.84636452
				630	1.65737008
				631	1.49878661
				632	1.49878661
				633	5.12894194
				634	9.65055911
				635	1.93308253
				636	1.93308253
				637	1.49878661
				638	1.65737008
				639	1.84636452
				640	1.65737008
				641	1.65013216
				642	7.78075839
				643	5.10033834
				644	7.26071533
				645	6.72322001
				646	7.26071533
				647	5.56866028
				648	9.12018225
				649	1.49091621
				650	1.65013216
				651	1.65013216
				652	1.65013216
				653	1.65737008
				654	1.84636452
				655	1.65737008
				656	1.49878661
				657	1.49878661
				658	1.93308253
				659	1.49878661
				660	1.49878661
				661	1.93308253
				662	1.49878661
				663	1.84636452
				664	1.65737008
				665	1.93308253
				666	1.49878661
				667	1.49878661
				668	1.84636452
				669	1.93308253
				670	1.49878661
				671	1.93308253
				672	1.84636452
				673	1.49878661
				674	1.93308253
				675	1.84636452
				676	1.65737008
				677	1.49878661
				678	1.84636452
				679	1.49878661
				680	1.93308253
				681	1.49878661
				682	8.41199042
				683	5.92081840
				684	1.49878661
				685	1.93308253
				686	6.50125089
				687	1.65737008
				688	5.38652589
				689	1.93308253
				690	1.49878661
				691	1.93308253
				692	7.20944979
				693	7.08197400
				694	5.38652589
				695	1.49878661
				696	1.93308253
				697	1.93308253
				698	1.65737008
				699	1.65737008
				700	1.49878661
				701	1.93308253
				702	1.84636452
				703	9.26953114
				704	1.84636452
				705	5.38652589
				706	5.92081840
				707	1.65737008
				708	1.65737008
				709	1.84636452
				710	1.49878661
				711	1.65737008
				712	1.49878661
				713	1.84636452
				714	1.49878661
				715	5.63208652
				716	1.65737008
				717	1.65737008
				718	1.84636452
				719	1.84636452
				720	1.84636452
				721	6.83012244
				722	7.74599521
				723	12.81470427
				724	1.93308253
				725	10.07936584
				726	1.93308253
				727	1.93308253
				728	1.84636452
				729	1.49878661
				730	1.49878661
				731	1.65737008
				732	1.49878661
				733	1.49878661
				734	1.65737008
				735	1.65737008
				736	1.49878661
				737	1.49878661
				738	8.87773703
				739	5.10898753
				740	7.00948384
				741	1.49878661
				742	1.49878661
				743	1.65737008
				744	8.53615159
				745	1.49878661
				746	1.65737008
				747	8.57817182
				748	1.49878661
				749	7.52406170
				750	1.84636452
				751	1.65737008
				752	1.65737008
				753	1.49878661
				754	1.93308253
				755	1.84636452
				756	1.65737008
				757	16.56689108
				758	1.84636452
				759	1.65737008
				760	1.93308253
				761	1.49878661
				762	1.84636452
				763	1.84636452
				764	1.84636452
				765	1.84636452
				766	1.93308253
				767	1.93308253
				768	1.65737008
				769	1.49878661
				770	1.49878661
				771	1.49878661
				772	1.84636452
				773	12.64479504
				774	7.39547909
				775	1.84636452
				776	1.65737008
				777	1.84636452
				778	1.65737008
				779	1.84636452
				780	1.49878661
				781	1.93308253
				782	6.59978350
				783	7.06083244
				784	1.93308253
				785	1.65737008
				786	1.84636452
				787	1.65737008
				788	7.04195956
				789	1.93308253
				790	1.49878661
				791	6.62947979
				792	15.61095005
				793	8.91025582
				794	9.65429026
				795	5.12894194
				796	5.10898753
				797	1.65737008
				798	1.84636452
				799	1.65737008
				800	5.24782962
				801	9.90084947
				802	9.53280821
				803	6.67099145
				804	1.49878661
				805	13.62696023
				806	10.30635499
				807	1.49878661
				808	1.84636452
				809	10.36451150
				810	1.65737008
				811	13.99761639
				812	10.58340302
				813	9.93958844
				814	7.17319799
				815	1.49878661
				816	7.46813302
				817	1.49878661
				818	1.65737008
				819	6.38224945
				820	7.50899214
				821	10.81629949
				822	15.80362775
				823	11.52111188
				824	1.65737008
				825	1.49878661
				826	1.84636452
				827	12.09480955
				828	5.56037920
				829	7.31726334
				830	1.65737008
				831	1.65737008
				832	5.63208652
				833	5.65271992
				834	9.98031198
				835	7.84248039
				836	13.28469449
				837	10.03376351
				838	1.84636452
				839	1.93308253
				840	9.35716480
				841	1.65737008
				842	1.49878661
				843	1.93308253
				844	1.93308253
				845	1.84636452
				846	5.08608774
				847	1.49878661
				848	1.65737008
				849	1.93308253
				850	1.93308253
				851	1.49878661
				852	8.91025582
				853	1.65737008
				854	1.49878661
				855	1.49878661
				856	1.84636452
				857	1.93308253
				858	1.49878661
				859	6.74233020
				860	1.65737008
				861	1.65737008
				862	1.84636452
				863	1.93308253
				864	1.84636452
				865	1.49878661
				866	1.84636452
				867	1.84636452
				868	1.93308253
				869	7.84248039
				870	1.84636452
				871	1.65737008
				872	1.93308253
				873	5.10898753
				874	1.65737008
				875	1.65737008
				876	1.49878661
				877	11.93624502
				878	10.25701783
				879	1.49878661
				880	1.49878661
				881	1.65737008
				882	1.65737008
				883	1.93308253
				884	1.84636452
				885	1.49878661
				886	1.84636452
				887	1.93308253
				888	1.65737008
				889	1.49878661
				890	1.93308253
				891	1.65737008
				892	1.65737008
				893	1.93308253
				894	1.84636452
				895	1.49878661
				896	1.84636452
				897	10.17427101
				898	5.38652589
				899	1.49878661
				900	1.93308253
				901	1.84636452
				902	1.65737008
				903	1.49878661
				904	1.65737008
				905	5.69831458
				906	1.65737008
				907	5.92081840
				908	9.74129962
				909	1.49878661
				910	1.84636452
				911	1.49878661
				912	1.49878661
				913	1.93308253
				914	1.49878661
				915	1.65737008
				916	1.65737008
				917	1.93308253
				918	12.53698772
				919	1.84636452
				920	1.49878661
75	3187.16337675	2.60105501	0.64885888
				1	6.46609430
				2	1.65800238
				3	1.49873265
				4	1.65800238
				5	1.65800238
				6	8.04230681
				7	1.84584766
				8	1.93275480
				9	7.93346162
				10	1.84584766
				11	6.74602002
				12	8.75815935
				13	9.67601904
				14	5.60712612
				15	10.79933172
				16	1.49873265
				17	1.49873265
				18	1.65800238
				19	15.84264121
				20	11.56144926
				21	6.98459434
				22	1.49873265
				23	1.49873265
				24	1.65800238
				25	1.65800238
				26	1.65800238
				27	1.84584766
				28	6.99912000
				29	9.39353951
				30	12.78320905
				31	1.93275480
				32	1.49873265
				33	1.84584766
				34	1.93275480
				35	1.65800238
				36	1.65800238
				37	1.93275480
				38	5.37328323
				39	1.84584766
				40	1.84584766
				41	6.50104104
				42	8.20351163
				43	7.09801262
				44	1.93275480
				45	1.65800238
				46	13.10757290
				47	1.49873265
				48	7.14990971
				49	1.49873265
				50	1.84584766
				51	1.93275480
				52	10.67795380
				53	1.49873265
				54	1.84584766
				55	5.21093630
				56	6.86888063
				57	1.84584766
				58	1.93275480
				59	1.49873265
				60	1.65800238
				61	1.93275480
				62	1.93275480
				63	1.65800238
				64	1.49873265
				65	1.84584766
				66	1.93275480
				67	11.22810962
				68	1.49873265
				69	1.93275480
				70	1.93275480
				71	1.49873265
				72	1.49873265
				73	1.93275480
				74	1.49873265
				75	1.49873265
				76	7.56180141
				77	1.65800238
				78	1.65800238
				79	1.49873265
				80	1.84584766
				81	9.00908004
				82	1.93275480
				83	7.22077566
				84	1.84584766
				85	1.84584766
				86	1.65800238
				87	1.65800238
				88	1.49873265
				89	1.49873265
				90	1.84584766
				91	9.72660774
				92	1.65800238
				93	9.25786742
				94	6.79390181
				95	1.65800238
				96	1.84584766
				97	1.93275480
				98	1.49873265
				99	5.87857148
				100	1.93275480
				101	6.50104104
				102	7.56180141
				103	1.49873265
				104	1.65800238
				105	1.49873265
				106	1.65800238
				107	1.49873265
				108	1.49873265
				109	1.65800238
				110	1.93275480
				111	1.49873265
				112	1.65800238
				113	1.93275480
				114	1.84584766
				115	1.65800238
				116	1.49873265
				117	5.75392709
				118	1.84584766
				119	1.65800238
				120	1.84584766
				121	1.65800238
				122	1.84584766
				123	1.93275480
				124	1.49873265
				125	1.49873265
				126	5.19673584
				127	1.65800238
				128	5.76935012
				129	1.93275480
				130	1.49873265
				131	1.65800238
				132	1.49873265
				133	1.65800238
				134	1.81271624
				135	1.65800238
				136	1.84584766
				137	1.49873265
				138	1.49873265
				139	8.36684925
				140	6.88652753
				141	1.84584766
				142	1.65800238
				143	1.49873265
				144	1.65800238
				145	1.84584766
				146	1.93275480
				147	8.42911952
				148	8.49842929
				149	1.93275480
				150	1.65800238
				151	1.84584766
				152	1.49873265
				153	1.49873265
				154	7.53712353
				155	1.65800238
				156	1.49873265
				157	1.49873265
				158	1.84584766
				159	1.65800238
				160	1.49873265
				161	1.84584766
				162	1.65800238
				163	1.49873265
				164	1.93275480
				165	1.49873265
				166	8.27926871
				167	1.49873265
				168	1.49873265
				169	1.65800238
				170	1.65800238
				171	1.93275480
				172	1.93275480
				173	1.93275480
				174	1.93275480
				175	5.88693532
				176	5.75392709
				177	1.49873265
				178	1.84584766
				179	1.65800238
				180	1.65800238
				181	1.93275480
				182	1.49873265
				183	1.49873265
				184	1.49873265
				185	1.84584766
				186	1.49873265
				187	12.91646239
				188	1.65800238
				189	1.65800238
				190	9.78539084
				191	1.65800238
				192	1.84584766
				193	5.19673584
				194	1.49873265
				195	1.65800238
				196	1.49873265
				197	1.84584766
				198	1.65800238
				199	1.65800238
				200	5.60712612
				201	5.87857148
				202	1.84584766
				203	1.84584766
				204	1.49873265
				205	1.84584766
				206	1.49873265
				207	1.93275480
				208	1.49873265
				209	9.06272747
				210	6.46609430
				211	1.49873265
				212	1.49873265
				213	8.57963210
				214	15.24867354
				215	1.49873265
				216	1.65800238
				217	8.92446250
				218	7.53662164
				219	1.49873265
				220	1.49873265
				221	1.49873265
				222	11.38603030
				223	8.91754876
				224	12.51301814
				225	8.62712888
				226	10.33971449
				227	7.98352816
				228	1.65800238
				229	1.84584766
				230	1.93275480
				231	1.93275480
				232	1.93275480
				233	1.93275480
				234	5.75392709
				235	8.45816192
				236	1.84584766
				237	7.09801262
				238	5.21093630
				239	6.46609430
				240	1.49873265
				241	1.65800238
				242	5.35835884
				243	1.49873265
				244	1.65800238
				245	1.93275480
				246	1.49873265
				247	1.65800238
				248	1.84584766
				249	1.49873265
				250	6.87211755
				251	1.93275480
				252	1.65800238
				253	7.28106947
				254	5.76935012
				255	1.93275480
				256	1.49873265
				257	7.98352816
				258	5.19673584
				259	1.49873265
				260	1.65800238
				261	1.65800238
				262	1.93275480
				263	1.65800238
				264	1.65800238
				265	1.49873265
				266	1.84584766
				267	6.80706759
				268	5.95178103
				269	1.84584766
				270	1.49873265
				271	1.49873265
				272	1.84584766
				273	1.93275480
				274	1.65800238
				275	1.65800238
				276	7.32534122
				277	1.93275480
				278	1.84584766
				279	8.27615288
				280	1.49873265
				281	1.65800238
				282	1.65800238
				283	13.51147976
				284	13.42213600
				285	9.73219395
				286	7.30996328
				287	5.16623775
				288	5.87857148
				289	5.21093630
				290	1.49873265
				291	1.84584766
				292	1.93275480
				293	8.42911952
				294	1.65800238
				295	1.65800238
				296	1.84584766
				297	5.76935012
				298	9.39394372
				299	5.60712612
				300	6.48583794
				301	10.30529191
				302	6.78108018
				303	9.97245148
				304	12.58513575
				305	5.19673584
				306	1.49873265
				307	1.84584766
				308	6.60390870
				309	12.62035467
				310	1.93275480
				311	7.53712353
				312	5.21093630
				313	1.65800238
				314	1.84584766
				315	1.93275480
				316	10.38486414
				317	1.49873265
				318	1.65800238
				319	1.49873265
				320	1.93275480
				321	5.35835884
				322	8.04230681
				323	1.49873265
				324	1.49873265
				325	1.93275480
				326	1.65800238
				327	1.49873265
				328	5.19673584
				329	1.49873265
				330	1.49873265
				331	8.04230681
				332	5.37328323
				333	5.21093630
				334	6.80706759
				335	1.49873265
				336	1.49873265
				337	1.49873265
				338	1.65800238
				339	1.65800238
				340	1.93275480
				341	1.93275480
				342	1.49873265
				343	1.93275480
				344	1.49873265
				345	13.10757290
				346	1.65800238
				347	1.49873265
				348	1.84584766
				349	1.49873265
				350	1.49873265
				351	1.93275480
				352	1.49873265
				353	1.65800238
				354	1.65800238
				355	1.65800238
				356	1.93275480
				357	1.49873265
				358	1.84584766
				359	6.82050814
				360	1.93275480
				361	8.95070373
				362	1.49873265
				363	1.65800238
				364	9.74234017
				365	1.65800238
				366	1.93275480
				367	9.48648079
				368	9.82174296
				369	1.49873265
				370	8.24803357
				371	1.65800238
				372	5.50495254
				373	1.49873265
				374	1.65800238
				375	7.09217544
				376	1.84584766
				377	1.65800238
				378	1.84584766
				379	1.84584766
				380	1.65800238
				381	6.57824862
				382	9.01070308
				383	1.49873265
				384	1.49873265
				385	1.84584766
				386	1.49873265
				387	1.65800238
				388	1.65800238
				389	7.31068565
				390	1.49873265
				391	1.83812488
				392	6.57824862
				393	1.84584766
				394	6.57765554
				395	5.76935012
				396	1.93275480
				397	15.51021458
				398	1.84584766
				399	1.93275480
				400	5.21093630
				401	1.49873265
				402	1.49873265
				403	1.84584766
				404	1.84584766
				405	7.14990971
				406	9.99859817
				407	12.57734488
				408	1.65800238
				409	1.84584766
				410	1.93275480
				411	1.49873265
				412	1.65800238
				413	1.84584766
				414	6.48096080
				415	1.84584766
				416	1.93275480
				417	11.14251869
				418	1.65800238
				419	6.59746248
				420	5.16623775
				421	5.21093630
				422	1.65800238
				423	1.84584766
				424	1.49873265
				425	1.65800238
				426	1.65800238
				427	1.65800238
				428	1.49873265
				429	1.84584766
				430	1.93275480
				431	6.81637295
				432	5.21093630
				433	1.49873265
				434	1.49873265
				435	1.49873265
				436	1.65800238
				437	1.49873265
				438	1.84584766
				439	11.90842813
				440	1.65800238
				441	1.65800238
				442	8.40867587
				443	6.82159404
				444	1.49873265
				445	1.49873265
				446	1.65800238
				447	1.93275480
				448	1.93275480
				449	1.65800238
				450	1.49873265
				451	1.65800238
				452	8.61328424
				453	1.65800238
				454	1.84584766
				455	1.84584766
				456	1.84584766
				457	7.66200272
				458	6.57860176
				459	1.49873265
				460	1.93275480
				461	1.65800238
				462	1.49873265
				463	1.93275480
				464	1.84584766
				465	5.76935012
				466	5.95178103
				467	5.37328323
				468	1.49873265
				469	1.84584766
				470	5.75392709
				471	1.49873265
				472	1.93275480
				473	1.65800238
				474	1.65800238
				475	1.65800238
				476	1.84584766
				477	10.16205558
				478	1.65800238
				479	1.93275480
				480	1.49873265
				481	5.01844385
				482	1.65800238
				483	8.44089771
				484	1.65800238
				485	1.84584766
				486	1.93275480
				487	1.65800238
				488	9.48499738
				489	5.19673584
				490	10.41207844
				491	1.49873265
				492	9.77790864
				493	5.82002814
				494	1.49873265
				495	1.84584766
				496	5.35835884
				497	6.81306880
				498	1.93275480
				499	7.53662164
				500	5.75392709
				501	5.60712612
				502	5.19673584
				503	1.93275480
				504	1.65800238
				505	1.49873265
				506	5.76935012
				507	5.60712612
				508	1.65800238
				509	1.65800238
				510	1.84584766
				511	5.21093630
				512	1.84584766
				513	1.49873265
				514	1.93275480
